"game_id","team","season","seq","date","stadium","opponent","is_home","runs_scored","runs_allowed","run_diff","win","home_away_label","result_label","run_diff_label","scoring_level","allowing_level","early_runs","middle_runs","late_runs","scored_first","led_after_3","led_after_6","game_flow_label","AB","H","BB","SO","double","triple","HR","extra_base_hits","power_score","run_per_hit","offense_pressure_score","offense_label","outs_pitched","innings_pitched","hits_allowed","bb_allowed","hr_allowed","so_pitched","whip_like","strikeout_walk_ratio","run_prevention_score","defense_label","model_predicted_result","model_win_probability","model_confidence_label","model_correct","model_prediction_type"
"CPBL-2024-xa-279","味全龍","中職2024年",279,"2024-08-23 18:35","嘉義市立棒球場","台鋼雄鷹",FALSE,2,11,-9,FALSE,"客場","敗","大敗","低得分","高失分",0,1,1,FALSE,FALSE,FALSE,"被壓制型",33,7,3,6,1,0,0,1,1,0.285714285714286,3,"低效進攻",24,8,17,2,1,2,2.375,1,-12,"投打被突破","loss",4.27793708713963e-07,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-28","富邦悍將","中職2024年",28,"2024-04-12 18:35","新北市立新莊棒球場","樂天桃猿",TRUE,5,4,1,TRUE,"主場","勝","小勝","中等得分","中等失分",1,4,0,TRUE,FALSE,TRUE,"拉鋸型",31,8,3,2,2,0,1,3,5,0.625,10,"穩定攻擊",27,9,11,4,0,17,1.66666666666667,4.25,9,"穩定守成","win",0.90384977117329,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-28","樂天桃猿","中職2024年",28,"2024-04-12 18:35","新北市立新莊棒球場","富邦悍將",FALSE,4,5,-1,FALSE,"客場","敗","小敗","中等得分","中等失分",2,0,2,FALSE,TRUE,FALSE,"拉鋸型",34,11,4,17,0,0,0,0,0,0.363636363636364,-0.5,"穩定攻擊",24,8,8,3,1,2,1.375,0.666666666666667,-7,"失分偏高","loss",0.206037567861044,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-280","富邦悍將","中職2024年",280,"2024-08-24 17:05","臺南市立棒球場","統一7-ELEVEn獅",FALSE,5,7,-2,FALSE,"客場","敗","小敗","中等得分","高失分",0,5,0,FALSE,FALSE,TRUE,"拉鋸型",36,11,5,7,2,0,1,3,5,0.454545454545455,9.5,"穩定攻擊",24,8,12,3,1,4,1.875,1.33333333333333,-7,"投打被突破","loss",0.00267526137700194,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-280","統一7-ELEVEn獅","中職2024年",280,"2024-08-24 17:05","臺南市立棒球場","富邦悍將",TRUE,7,5,2,TRUE,"主場","勝","小勝","高得分","中等失分",1,2,4,TRUE,TRUE,FALSE,"後段逆轉型",33,12,3,4,1,0,1,2,4,0.583333333333333,10,"穩定攻擊",27,9,11,5,1,7,1.77777777777778,1.4,-4,"失分偏高","win",0.986864997970947,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-281","中信兄弟","中職2024年",281,"2024-08-24 18:56","臺中市洲際棒球場","樂天桃猿",TRUE,4,3,1,TRUE,"主場","勝","小勝","中等得分","中等失分",0,3,0,TRUE,FALSE,FALSE,"拉鋸型",35,10,6,8,1,0,0,1,1,0.4,7,"穩定攻擊",30,10,5,3,0,8,0.8,2.66666666666667,2,"穩定守成","win",0.999406763484684,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-281","樂天桃猿","中職2024年",281,"2024-08-24 18:56","臺中市洲際棒球場","中信兄弟",FALSE,3,4,-1,FALSE,"客場","敗","小敗","中等得分","中等失分",0,3,0,FALSE,FALSE,FALSE,"被壓制型",36,5,3,8,3,0,0,3,3,0.6,5,"零星攻勢",27,9,10,6,0,8,1.77777777777778,1.33333333333333,-2,"普通防守","loss",0.00039143661352105,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-282","台鋼雄鷹","中職2024年",282,"2024-08-24 17:05","澄清湖棒球場","味全龍",TRUE,7,5,2,TRUE,"主場","勝","小勝","高得分","中等失分",3,2,2,FALSE,TRUE,TRUE,"全場壓制型",32,7,4,6,2,0,1,3,5,1,11,"火力強勢",27,9,10,2,1,9,1.33333333333333,4.5,1,"失分偏高","win",0.880703330052966,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-282","味全龍","中職2024年",282,"2024-08-24 17:05","澄清湖棒球場","台鋼雄鷹",FALSE,5,7,-2,FALSE,"客場","敗","小敗","中等得分","高失分",1,1,3,TRUE,FALSE,FALSE,"被壓制型",38,10,2,9,2,0,1,3,5,0.5,5.5,"穩定攻擊",24,8,7,4,1,6,1.375,1.5,-6,"失分偏高","loss",0.0357841714151362,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-283","富邦悍將","中職2024年",283,"2024-08-25 17:05","臺南市立棒球場","統一7-ELEVEn獅",FALSE,0,4,-4,FALSE,"客場","敗","小敗","低得分","中等失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",33,5,1,10,0,0,0,0,0,0,-4,"攻勢受阻",24,8,8,7,0,8,1.875,1.14285714285714,-3,"普通防守","loss",4.63897114474825e-07,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-283","統一7-ELEVEn獅","中職2024年",283,"2024-08-25 17:05","臺南市立棒球場","富邦悍將",TRUE,4,0,4,TRUE,"主場","勝","小勝","中等得分","低失分",1,0,3,TRUE,TRUE,TRUE,"全場壓制型",30,8,7,8,1,0,0,1,1,0.5,8,"穩定攻擊",27,9,5,1,0,10,0.666666666666667,10,9,"壓制力強","win",0.998234537526466,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-284","中信兄弟","中職2024年",284,"2024-08-25 17:06","臺中市洲際棒球場","樂天桃猿",TRUE,2,3,-1,FALSE,"主場","敗","小敗","低得分","中等失分",0,2,0,FALSE,FALSE,FALSE,"被壓制型",36,10,0,9,2,0,0,2,2,0.2,-0.5,"攻勢受阻",27,9,11,2,0,7,1.44444444444444,3.5,2,"穩定守成","loss",0.00363409548188746,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-284","樂天桃猿","中職2024年",284,"2024-08-25 17:06","臺中市洲際棒球場","中信兄弟",FALSE,3,2,1,TRUE,"客場","勝","小勝","中等得分","低失分",2,1,0,TRUE,TRUE,TRUE,"全場壓制型",36,11,2,7,1,0,0,1,1,0.272727272727273,2.5,"穩定攻擊",27,9,10,0,0,9,1.11111111111111,9,7,"壓制力強","win",0.784651541835959,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-285","台鋼雄鷹","中職2024年",285,"2024-08-25 17:05","澄清湖棒球場","味全龍",TRUE,0,14,-14,FALSE,"主場","敗","大敗","低得分","高失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",32,6,5,7,0,0,0,0,0,0,1.5,"低效進攻",27,9,21,3,2,4,2.66666666666667,1.33333333333333,-15,"投打被突破","loss",8.00261176487069e-11,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-285","味全龍","中職2024年",285,"2024-08-25 17:05","澄清湖棒球場","台鋼雄鷹",FALSE,14,0,14,TRUE,"客場","勝","大勝","高得分","低失分",3,8,3,TRUE,TRUE,TRUE,"全場壓制型",43,21,3,4,1,1,2,4,9,0.666666666666667,19,"火力強勢",27,9,6,5,0,7,1.22222222222222,1.4,2,"穩定守成","win",0.999999997110058,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-286","富邦悍將","中職2024年",286,"2024-08-27 18:35","樂天桃園棒球場","樂天桃猿",FALSE,4,2,2,TRUE,"客場","勝","小勝","中等得分","低失分",0,1,3,FALSE,FALSE,FALSE,"後段逆轉型",33,6,2,8,3,0,0,3,3,0.666666666666667,5,"零星攻勢",27,9,7,1,1,9,0.888888888888889,9,5,"壓制力強","win",0.84640257600338,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-286","樂天桃猿","中職2024年",286,"2024-08-27 18:35","樂天桃園棒球場","富邦悍將",TRUE,2,4,-2,FALSE,"主場","敗","小敗","低得分","中等失分",0,2,0,TRUE,FALSE,TRUE,"拉鋸型",31,7,1,9,1,0,1,2,4,0.285714285714286,0.5,"攻勢受阻",27,9,6,2,0,8,0.888888888888889,4,2,"穩定守成","win",0.91255258098645,"高信心",FALSE,"模型判斷勝但實際敗"
"CPBL-2024-xa-287","中信兄弟","中職2024年",287,"2024-08-27 18:35","臺中市洲際棒球場","味全龍",TRUE,1,0,1,TRUE,"主場","勝","小勝","低得分","低失分",1,0,0,TRUE,TRUE,TRUE,"全場壓制型",28,3,0,7,1,0,1,2,4,0.333333333333333,-0.5,"低效進攻",27,9,4,1,0,12,0.555555555555556,12,11,"壓制力強","win",0.507881777890388,"低信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-287","味全龍","中職2024年",287,"2024-08-27 18:35","臺中市洲際棒球場","中信兄弟",FALSE,0,1,-1,FALSE,"客場","敗","小敗","低得分","低失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",31,4,1,12,0,0,0,0,0,0,-5,"攻勢受阻",24,8,3,0,1,7,0.375,7,5,"壓制力強","loss",0.00116192752286908,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-288","富邦悍將","中職2024年",288,"2024-08-28 18:36","樂天桃園棒球場","樂天桃猿",FALSE,3,5,-2,FALSE,"客場","敗","小敗","中等得分","中等失分",1,1,1,TRUE,FALSE,FALSE,"被壓制型",36,10,2,8,0,0,0,0,0,0.3,1,"穩定攻擊",24,8,12,2,1,2,1.75,1,-6,"失分偏高","loss",0.000656679413607928,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-288","樂天桃猿","中職2024年",288,"2024-08-28 18:36","樂天桃園棒球場","富邦悍將",TRUE,5,3,2,TRUE,"主場","勝","小勝","中等得分","中等失分",1,1,3,FALSE,FALSE,FALSE,"後段逆轉型",34,12,2,2,1,0,1,2,4,0.416666666666667,8,"穩定攻擊",27,9,10,2,0,8,1.33333333333333,4,3,"穩定守成","win",0.95802225818103,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-289","中信兄弟","中職2024年",289,"2024-08-28 18:36","臺中市洲際棒球場","味全龍",TRUE,6,1,5,TRUE,"主場","勝","大勝","高得分","低失分",2,4,0,FALSE,TRUE,TRUE,"全場壓制型",35,12,2,7,1,0,2,3,7,0.5,7.5,"火力強勢",27,9,6,4,0,8,1.11111111111111,2,3,"壓制力強","win",0.995841304170771,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-289","味全龍","中職2024年",289,"2024-08-28 18:36","臺中市洲際棒球場","中信兄弟",FALSE,1,6,-5,FALSE,"客場","敗","大敗","低得分","高失分",1,0,0,FALSE,FALSE,FALSE,"被壓制型",32,6,4,8,2,0,0,2,2,0.166666666666667,3,"攻勢受阻",24,8,12,2,2,7,1.75,3.5,-3,"失分偏高","loss",4.79636191081364e-07,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-29","台鋼雄鷹","中職2024年",29,"2024-04-13 17:00","臺南市立棒球場","統一7-ELEVEn獅",FALSE,2,10,-8,FALSE,"客場","敗","大敗","低得分","高失分",2,0,0,FALSE,FALSE,FALSE,"被壓制型",35,9,5,8,0,0,0,0,0,0.222222222222222,3,"攻勢受阻",24,8,15,5,0,4,2.5,0.8,-11,"投打被突破","loss",3.52449410684992e-07,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-29","統一7-ELEVEn獅","中職2024年",29,"2024-04-13 17:00","臺南市立棒球場","台鋼雄鷹",TRUE,10,2,8,TRUE,"主場","勝","大勝","高得分","低失分",2,4,4,TRUE,FALSE,TRUE,"後段追分型",38,15,5,4,4,1,0,5,6,0.666666666666667,18,"火力強勢",27,9,9,5,0,8,1.55555555555556,1.6,1,"穩定守成","win",0.999793976507496,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-290","台鋼雄鷹","中職2024年",290,"2024-08-28 18:35","嘉義市立棒球場","統一7-ELEVEn獅",TRUE,9,2,7,TRUE,"主場","勝","大勝","高得分","低失分",7,1,1,TRUE,TRUE,TRUE,"全場壓制型",34,11,6,3,2,1,0,3,4,0.818181818181818,16.5,"火力強勢",27,9,10,3,0,6,1.44444444444444,2,1,"穩定守成","win",0.997453674515611,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-290","統一7-ELEVEn獅","中職2024年",290,"2024-08-28 18:35","嘉義市立棒球場","台鋼雄鷹",FALSE,2,9,-7,FALSE,"客場","敗","大敗","低得分","高失分",0,1,1,FALSE,FALSE,FALSE,"被壓制型",35,10,3,6,1,0,0,1,1,0.2,3,"低效進攻",24,8,11,6,0,3,2.125,0.5,-12,"投打被突破","loss",4.67041985157866e-05,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-291","台鋼雄鷹","中職2024年",291,"2024-08-29 18:36","澄清湖棒球場","統一7-ELEVEn獅",TRUE,2,11,-9,FALSE,"主場","敗","大敗","低得分","高失分",0,2,0,FALSE,FALSE,FALSE,"被壓制型",34,9,1,8,2,0,0,2,2,0.222222222222222,1,"攻勢受阻",27,9,15,4,0,5,2.11111111111111,1.25,-10,"投打被突破","loss",7.8655202797095e-05,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-291","統一7-ELEVEn獅","中職2024年",291,"2024-08-29 18:36","澄清湖棒球場","台鋼雄鷹",FALSE,11,2,9,TRUE,"客場","勝","大勝","高得分","低失分",3,5,3,TRUE,TRUE,TRUE,"全場壓制型",42,15,4,5,4,1,0,5,6,0.733333333333333,17.5,"火力強勢",27,9,9,1,0,8,1.11111111111111,8,5,"壓制力強","win",0.999923218795974,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-292","台鋼雄鷹","中職2024年",292,"2024-08-30 18:36","樂天桃園棒球場","樂天桃猿",FALSE,2,8,-6,FALSE,"客場","敗","大敗","低得分","高失分",1,0,1,FALSE,FALSE,FALSE,"被壓制型",32,6,3,5,3,0,0,3,3,0.333333333333333,5.5,"低效進攻",24,8,12,2,2,6,1.75,3,-6,"失分偏高","loss",4.40329220912907e-06,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-292","樂天桃猿","中職2024年",292,"2024-08-30 18:36","樂天桃園棒球場","台鋼雄鷹",TRUE,8,2,6,TRUE,"主場","勝","大勝","高得分","低失分",1,3,4,TRUE,FALSE,TRUE,"後段追分型",36,12,2,6,1,1,2,4,9,0.666666666666667,11,"火力強勢",27,9,6,3,0,5,1,1.66666666666667,0,"壓制力強","win",0.99995645377289,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-293","中信兄弟","中職2024年",293,"2024-08-30 18:35","新北市立新莊棒球場","富邦悍將",FALSE,3,1,2,TRUE,"客場","勝","小勝","中等得分","低失分",0,3,0,FALSE,FALSE,TRUE,"拉鋸型",31,7,1,6,1,0,0,1,1,0.428571428571429,2,"零星攻勢",27,9,7,2,0,3,1,1.5,0,"壓制力強","win",0.993876099934989,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-293","富邦悍將","中職2024年",293,"2024-08-30 18:35","新北市立新莊棒球場","中信兄弟",TRUE,1,3,-2,FALSE,"主場","敗","小敗","低得分","中等失分",0,1,0,FALSE,FALSE,FALSE,"被壓制型",31,7,2,3,1,0,0,1,1,0.142857142857143,2.5,"低效進攻",27,9,7,1,0,6,0.888888888888889,6,2,"穩定守成","loss",0.066703165669326,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-294","味全龍","中職2024年",294,"2024-08-30 18:35","臺北市立天母棒球場","統一7-ELEVEn獅",TRUE,6,0,6,TRUE,"主場","勝","大勝","高得分","低失分",2,2,2,TRUE,TRUE,TRUE,"全場壓制型",32,10,1,8,2,1,2,5,10,0.6,8,"火力強勢",27,9,8,2,0,9,1.11111111111111,4.5,7,"壓制力強","win",0.999723931616853,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-294","統一7-ELEVEn獅","中職2024年",294,"2024-08-30 18:35","臺北市立天母棒球場","味全龍",FALSE,0,6,-6,FALSE,"客場","敗","大敗","低得分","高失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",34,8,2,9,1,0,0,1,1,0,-1.5,"攻勢受阻",24,8,10,1,2,8,1.375,8,-1,"失分偏高","loss",6.92345153590958e-07,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-295","台鋼雄鷹","中職2024年",295,"2024-08-31 17:06","樂天桃園棒球場","樂天桃猿",FALSE,11,4,7,TRUE,"客場","勝","大勝","高得分","中等失分",4,3,4,TRUE,TRUE,TRUE,"全場壓制型",40,16,4,4,3,0,1,4,6,0.6875,17,"火力強勢",27,9,10,2,0,5,1.33333333333333,2.5,-1,"普通防守","win",0.999995020622753,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-295","樂天桃猿","中職2024年",295,"2024-08-31 17:06","樂天桃園棒球場","台鋼雄鷹",TRUE,4,11,-7,FALSE,"主場","敗","大敗","中等得分","高失分",0,4,0,FALSE,FALSE,FALSE,"被壓制型",36,10,2,5,1,0,0,1,1,0.4,4.5,"穩定攻擊",27,9,16,4,1,4,2.22222222222222,1,-12,"投打被突破","loss",2.95132939232188e-05,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-296","中信兄弟","中職2024年",296,"2024-08-31 17:05","新北市立新莊棒球場","富邦悍將",FALSE,7,5,2,TRUE,"客場","勝","小勝","高得分","中等失分",5,0,2,TRUE,TRUE,FALSE,"後段逆轉型",36,11,6,9,0,0,0,0,0,0.636363636363636,8.5,"穩定攻擊",27,9,7,4,1,10,1.22222222222222,2.5,0,"失分偏高","win",0.996008550303638,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-296","富邦悍將","中職2024年",296,"2024-08-31 17:05","新北市立新莊棒球場","中信兄弟",TRUE,5,7,-2,FALSE,"主場","敗","小敗","中等得分","高失分",2,3,0,FALSE,FALSE,FALSE,"被壓制型",32,7,4,10,1,0,1,2,4,0.714285714285714,6,"零星攻勢",27,9,11,6,0,9,1.88888888888889,1.5,-4,"投打被突破","loss",0.0553649048599188,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-297","味全龍","中職2024年",297,"2024-08-31 17:05","臺北市立天母棒球場","統一7-ELEVEn獅",TRUE,3,2,1,TRUE,"主場","勝","小勝","中等得分","低失分",0,0,1,FALSE,FALSE,FALSE,"後段逆轉型",35,9,1,6,1,0,0,1,1,0.333333333333333,2,"穩定攻擊",30,10,9,4,0,3,1.3,0.75,-3,"普通防守","loss",0.301164008189444,"中信心",FALSE,"模型判斷敗但實際勝"
"CPBL-2024-xa-297","統一7-ELEVEn獅","中職2024年",297,"2024-08-31 17:05","臺北市立天母棒球場","味全龍",FALSE,2,3,-1,FALSE,"客場","敗","小敗","低得分","中等失分",1,0,0,TRUE,TRUE,TRUE,"拉鋸型",36,9,4,3,1,0,0,1,1,0.222222222222222,5.5,"低效進攻",28,9.33333333333333,9,1,0,6,1.07142857142857,6,2,"穩定守成","loss",0.15400701221628,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-298","台鋼雄鷹","中職2024年",298,"2024-09-01 17:07","樂天桃園棒球場","樂天桃猿",FALSE,11,6,5,TRUE,"客場","勝","大勝","高得分","高失分",1,6,4,TRUE,TRUE,TRUE,"全場壓制型",40,12,4,4,2,1,0,3,4,0.916666666666667,16,"火力強勢",27,9,10,4,0,3,1.55555555555556,0.75,-7,"失分偏高","win",0.999699067727124,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-298","樂天桃猿","中職2024年",298,"2024-09-01 17:07","樂天桃園棒球場","台鋼雄鷹",TRUE,6,11,-5,FALSE,"主場","敗","大敗","高得分","高失分",0,4,2,FALSE,FALSE,FALSE,"被壓制型",33,10,4,3,1,0,0,1,1,0.6,9.5,"穩定攻擊",27,9,12,4,0,4,1.77777777777778,1,-11,"失分偏高","win",0.698678952069194,"中信心",FALSE,"模型判斷勝但實際敗"
"CPBL-2024-xa-299","中信兄弟","中職2024年",299,"2024-09-01 17:05","新北市立新莊棒球場","富邦悍將",FALSE,8,5,3,TRUE,"客場","勝","小勝","高得分","中等失分",2,2,4,TRUE,TRUE,FALSE,"後段逆轉型",35,12,1,9,1,0,2,3,7,0.666666666666667,7.5,"火力強勢",27,9,10,3,0,10,1.44444444444444,3.33333333333333,2,"失分偏高","win",0.999984093700517,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-299","富邦悍將","中職2024年",299,"2024-09-01 17:05","新北市立新莊棒球場","中信兄弟",TRUE,5,8,-3,FALSE,"主場","敗","小敗","中等得分","高失分",0,5,0,FALSE,FALSE,TRUE,"拉鋸型",34,10,3,10,1,0,0,1,1,0.5,4,"穩定攻擊",27,9,12,1,2,9,1.44444444444444,9,-2,"失分偏高","loss",0.0192681794428517,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-3","台鋼雄鷹","中職2024年",3,"2024-06-29 17:11","樂天桃園棒球場","樂天桃猿",FALSE,6,1,5,TRUE,"客場","勝","大勝","高得分","低失分",2,3,1,TRUE,TRUE,TRUE,"全場壓制型",35,9,3,9,0,0,2,2,6,0.666666666666667,6.5,"穩定攻擊",27,9,5,2,0,5,0.777777777777778,2.5,2,"壓制力強","win",0.999919488671436,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-3","樂天桃猿","中職2024年",3,"2024-06-29 17:11","樂天桃園棒球場","台鋼雄鷹",TRUE,1,6,-5,FALSE,"主場","敗","大敗","低得分","高失分",0,0,1,FALSE,FALSE,FALSE,"被壓制型",31,5,2,5,2,0,0,2,2,0.2,2.5,"低效進攻",27,9,9,3,2,9,1.33333333333333,3,-2,"失分偏高","loss",4.80149490836633e-05,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-30","中信兄弟","中職2024年",30,"2024-04-13 17:05","臺中市洲際棒球場","味全龍",TRUE,6,13,-7,FALSE,"主場","敗","大敗","高得分","高失分",2,0,4,TRUE,TRUE,FALSE,"後段追分型",32,5,2,12,0,0,3,3,9,1.2,5,"火力強勢",27,9,12,6,0,2,2,0.333333333333333,-17,"投打被突破","loss",0.418375975275704,"低信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-30","味全龍","中職2024年",30,"2024-04-13 17:05","臺中市洲際棒球場","中信兄弟",FALSE,13,6,7,TRUE,"客場","勝","大勝","高得分","高失分",1,4,8,FALSE,FALSE,TRUE,"後段追分型",36,12,6,2,2,0,0,2,2,1.08333333333333,20,"穩定攻擊",27,9,5,2,3,12,0.777777777777778,6,1,"失分偏高","win",0.999999599630257,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-300","味全龍","中職2024年",300,"2024-09-01 17:05","臺北市立天母棒球場","統一7-ELEVEn獅",TRUE,8,7,1,TRUE,"主場","勝","小勝","高得分","高失分",3,4,1,FALSE,FALSE,TRUE,"拉鋸型",35,12,5,5,5,0,0,5,5,0.666666666666667,15.5,"火力強勢",27,9,12,2,1,3,1.55555555555556,1.5,-7,"失分偏高","win",0.897406015877463,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-300","統一7-ELEVEn獅","中職2024年",300,"2024-09-01 17:05","臺北市立天母棒球場","味全龍",FALSE,7,8,-1,FALSE,"客場","敗","小敗","高得分","高失分",3,1,3,TRUE,FALSE,FALSE,"被壓制型",35,12,2,3,3,1,1,5,8,0.583333333333333,12.5,"火力強勢",24,8,12,5,0,5,2.125,1,-8,"投打被突破","win",0.602897663992284,"中信心",FALSE,"模型判斷勝但實際敗"
"CPBL-2024-xa-301","中信兄弟","中職2024年",301,"2024-09-03 18:36","臺東棒球村第一棒球場","台鋼雄鷹",FALSE,8,1,7,TRUE,"客場","勝","大勝","高得分","低失分",0,8,0,FALSE,FALSE,TRUE,"拉鋸型",36,13,5,5,3,0,0,3,3,0.615384615384615,13.5,"火力強勢",27,9,8,2,0,8,1.11111111111111,4,5,"壓制力強","win",0.999981424259006,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-301","台鋼雄鷹","中職2024年",301,"2024-09-03 18:36","臺東棒球村第一棒球場","中信兄弟",TRUE,1,8,-7,FALSE,"主場","敗","大敗","低得分","高失分",0,1,0,FALSE,FALSE,FALSE,"被壓制型",35,8,2,8,0,0,0,0,0,0.125,-1,"攻勢受阻",27,9,13,5,0,5,2,1,-8,"投打被突破","loss",2.63550118162931e-06,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-302","樂天桃猿","中職2024年",302,"2024-09-03 18:35","臺南市立棒球場","統一7-ELEVEn獅",FALSE,1,4,-3,FALSE,"客場","敗","小敗","低得分","中等失分",0,0,1,FALSE,FALSE,FALSE,"被壓制型",32,5,3,9,1,0,0,1,1,0.2,0.5,"攻勢受阻",24,8,6,7,0,6,1.625,0.857142857142857,-5,"普通防守","loss",4.49792957666666e-05,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-302","統一7-ELEVEn獅","中職2024年",302,"2024-09-03 18:35","臺南市立棒球場","樂天桃猿",TRUE,4,1,3,TRUE,"主場","勝","小勝","中等得分","低失分",2,0,2,TRUE,TRUE,TRUE,"全場壓制型",29,6,7,6,0,0,0,0,0,0.666666666666667,8,"零星攻勢",27,9,5,3,0,9,0.888888888888889,3,5,"壓制力強","win",0.997109259361511,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-303","中信兄弟","中職2024年",303,"2024-09-04 18:35","臺東棒球村第一棒球場","台鋼雄鷹",FALSE,2,6,-4,FALSE,"客場","敗","小敗","低得分","高失分",1,0,1,TRUE,TRUE,FALSE,"拉鋸型",34,7,3,7,1,0,0,1,1,0.285714285714286,2.5,"低效進攻",24,8,7,5,0,5,1.5,1,-6,"失分偏高","loss",0.00123467259021662,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-303","台鋼雄鷹","中職2024年",303,"2024-09-04 18:35","臺東棒球村第一棒球場","中信兄弟",TRUE,6,2,4,TRUE,"主場","勝","小勝","高得分","低失分",0,6,0,FALSE,FALSE,TRUE,"拉鋸型",29,7,5,5,2,0,0,2,2,0.857142857142857,10.5,"零星攻勢",27,9,7,3,0,7,1.11111111111111,2.33333333333333,2,"壓制力強","win",0.999729462492363,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-304","樂天桃猿","中職2024年",304,"2024-09-04 18:35","臺南市立棒球場","統一7-ELEVEn獅",FALSE,9,3,6,TRUE,"客場","勝","大勝","高得分","中等失分",4,2,3,TRUE,TRUE,TRUE,"全場壓制型",40,15,2,9,1,1,1,3,6,0.6,9.5,"火力強勢",27,9,11,2,1,3,1.44444444444444,1.5,-3,"普通防守","win",0.998782941494096,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-304","統一7-ELEVEn獅","中職2024年",304,"2024-09-04 18:35","臺南市立棒球場","樂天桃猿",TRUE,3,9,-6,FALSE,"主場","敗","大敗","中等得分","高失分",1,0,2,FALSE,FALSE,FALSE,"被壓制型",36,11,2,3,2,0,1,3,5,0.272727272727273,6.5,"穩定攻擊",27,9,15,2,1,9,1.88888888888889,4.5,-3,"投打被突破","loss",9.16577941656293e-05,"高信心",TRUE,"模型判斷敗且實際敗"
